"PID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","method","notes"
1480,0,0,0,0,0,0,0,0,0,0,100,0,"Lutjanus lutjanus","","Off East Africa","Fishbase","Multiple methods",""
1481,100,100,0,0,0,0,0,0,0,100,100,100,"Lutjanus malabaricus","Australia","Great Barrier Reef","Fishbase","Marine regions feature",""
1482,100,100,100,100,100,100,100,100,100,100,100,100,"Lutjanus malabaricus","New Caledonia","New Caledonia","Fishbase","Exclusive economic zone",""
1483,100,100,0,0,0,0,0,0,0,100,100,100,"Lutjanus malabarius","Australia","Great Barrier Reef","Fishbase","Marine regions feature",""
1484,100,100,100,100,100,100,100,100,100,100,100,100,"Lutjanus malabarius","New Caledonia","New Caledonia","Fishbase","Exclusive economic zone",""
1485,0,100,0,0,0,0,0,0,0,0,100,0,"Lutjanus monostigma",NA,"Off East Africa","Fishbase","Hand-geocoded",""
1486,0,100,0,0,0,0,0,0,0,0,100,0,"Lutjanus monostigmus",NA,"Off East Africa","Fishbase","Multiple methods",""
1487,0,0,0,0,100,100,100,0,0,0,0,0,"Lutjanus norwegicus","UK","English Channel","Fishbase","Multiple EEZs by FAO region",""
1488,0,0,0,0,100,100,100,0,0,0,0,0,"Lutjanus norwegicus","","North Sea","Fishbase","Multiple EEZs by FAO region",""
1489,0,0,100,100,100,100,0,0,0,0,0,0,"Lutjanus oligolepis","United Arab Em.","southern Arabian Gulf, 2008-2009","Fishbase","Hand-geocoded",""
1490,100,100,0,0,0,0,0,100,100,100,100,100,"Lutjanus paravitta","New Caledonia","New Caledonia","Fishbase","Exclusive economic zone",""
1491,0,0,0,100,0,0,0,0,100,0,0,0,"Lutjanus peru","Mexico","Manzanillo harbor-Boca de Apiza","Fishbase","Hand-geocoded","No available suitability"
1492,100,100,0,0,0,0,0,0,100,100,100,100,"Lutjanus purpureus","Trinidad Tobago","10°35'-11°15'N, 61°15'-60°20'W, 1990-91","Fishbase","Hand-geocoded",""
1493,100,100,0,0,0,0,0,0,0,0,0,0,"Lutjanus purpureus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
1494,100,100,100,100,0,0,0,0,0,0,0,100,"Lutjanus purpureus","Brazil","Ceará_","Fishbase","GeoNames geocoding","No available suitability"
1495,100,100,100,0,0,0,0,0,0,0,0,100,"Lutjanus purpureus","Brazil","North and northeast coasts","Fishbase","Hand-geocoded",""
1496,100,100,100,100,100,100,0,0,0,0,0,0,"Lutjanus purpureus","Brazil","North and northeast coasts, 1970-1973","Fishbase","Hand-geocoded",""
1497,100,100,100,100,100,100,0,0,0,100,100,100,"Lutjanus purpureus","Brazil","North and northeast coasts, 1972","Fishbase","Hand-geocoded",""
1498,100,100,100,100,0,0,0,0,0,100,100,100,"Lutjanus purpureus","Brazil","North and northeast coasts, 1972-1973","Fishbase","Hand-geocoded",""
1499,0,0,0,100,100,100,0,0,0,100,100,100,"Lutjanus purpureus","Brazil","Pará, 1998-2000","Fishbase","Hand-geocoded",""
1500,100,100,100,100,100,100,100,100,100,100,100,100,"Lutjanus purpureus","Brazil","Pará, 1998-2000_","Fishbase","Hand-geocoded",""
1501,100,100,100,0,0,0,0,0,0,0,0,100,"Lutjanus purpureus","Brazil","Pernambuco, Bahia, 1963-1964","Fishbase","Hand-geocoded",""
1502,0,0,100,100,100,100,100,100,0,0,0,0,"Lutjanus purpureus","","Western Atlantic","Fishbase","Multiple EEZs by FAO region",""
1503,100,0,0,0,0,0,0,0,0,0,100,100,"Lutjanus quinquelineatus","New Caledonia","New Caledonia","Fishbase","Exclusive economic zone",""
1504,0,0,0,0,100,100,0,0,0,0,0,0,"Lutjanus roissali",NA,"Mediterranean","Fishbase","Multiple EEZs by FAO region",""
1505,100,100,0,0,0,0,0,0,0,100,100,100,"Lutjanus russellii","South Africa","South African waters","Fishbase","Exclusive economic zone",""
1506,0,0,0,0,0,100,100,0,0,0,0,0,"Lutjanus sanguineus",NA,"Off East Africa","Fishbase","Multiple methods",""
1507,100,100,0,0,0,0,0,0,0,100,100,100,"Lutjanus sebae","Australia","Great Barrier Reef","Fishbase","Marine regions feature",""
1508,100,0,0,0,0,0,0,100,100,100,100,100,"Lutjanus sebae","New Caledonia","New Caledonia","Fishbase","Exclusive economic zone",""
1509,100,0,0,0,0,0,0,0,0,0,100,100,"Lutjanus spilurus","New Caledonia","New Caledonia","Fishbase","Exclusive economic zone",""
1510,0,0,0,0,0,100,100,100,100,100,0,0,"Lutjanus stearnsii","Cuba","Cuba","Fishbase","Exclusive economic zone",""
1511,0,0,0,0,100,100,100,0,0,0,0,0,"Lutjanus surinamensis","Cuba","Cuba","Fishbase","Exclusive economic zone","No available suitability"
1512,100,100,100,0,0,0,0,0,100,100,100,100,"Lutjanus synagris","Brazil","Bahia (2005-2007)","Fishbase","Hand-geocoded",""
1513,100,100,100,100,100,100,0,0,100,0,0,100,"Lutjanus synagris","Colombia","Caribean coast","Fishbase","Marine geographic feature",""
1514,0,0,100,100,100,100,100,100,100,0,0,0,"Lutjanus synagris","Cuba","Cuba","Fishbase","Exclusive economic zone",""
1515,0,0,0,0,100,100,100,100,100,0,0,0,"Lutjanus synagris","Bermuda","reef , 1992-96","Fishbase","Exclusive economic zone",""
1516,100,100,100,100,100,100,100,100,100,100,100,100,"Lutjanus synagris","Jamaica","southern coast, 1996-99","Fishbase","Hand-geocoded",""
1517,100,100,100,100,100,100,100,100,100,100,100,100,"Lutjanus synagris","Trinidad Tobago","Trinidad and Tobago","Fishbase","Exclusive economic zone",""
1518,100,100,100,0,0,0,0,100,100,100,100,100,"Lutjanus unimaculatus","","East Africa","Fishbase","Multiple EEZs by FAO region",""
1519,100,100,100,0,0,0,0,100,100,100,100,100,"Lutjanus unimaculatus","New Caledonia","New Caledonia","Fishbase","Exclusive economic zone",""
1520,0,0,0,100,100,100,100,0,0,0,0,0,"Lutjanus unimaculatus","United Arab Em.","off Abu Dhabi, 2003-2004","Fishbase","Hand-geocoded","No available suitability"
1521,100,100,100,100,100,100,100,100,100,100,100,100,"Lutjanus vaigiensis",NA,"Lower latitudes","Fishbase","Multiple methods",""
1522,100,100,0,0,0,0,0,0,0,0,0,0,"Lutjanus verres","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
1523,100,100,0,0,0,0,0,0,0,100,100,100,"Lutjanus vitta","New Caledonia","New Caledonia","Fishbase","Exclusive economic zone",""
1524,100,100,0,0,0,0,0,0,0,100,100,100,"Lutjanus vittus","New Caledonia","New Caledonia","Fishbase","Exclusive economic zone",""
1525,0,0,0,0,0,0,0,0,0,0,100,100,"Lutjanus vivanus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
1526,0,100,100,100,100,100,100,100,100,100,100,0,"Lutjanus vivanus","Cuba","Cuba","Fishbase","Exclusive economic zone",""
1527,1,1,1,1,1,1,7,7,7,4,4,4,"Lutjanus vivanus","Puerto Rico","Puerto rico","Fishbase","Exclusive economic zone",""
1528,100,100,0,0,0,0,0,0,0,0,0,100,"Lycodes palearis palearis","USA","Puget Sound, Washington","Fishbase","Hand-geocoded",""
1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycodes raridens","Russia","western Bering Sea","Fishbase","Marine regions feature",""
1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycodes variegatus",NA,"Patagonian region","Fishbase","Marine regions feature",""
1531,100,100,100,100,100,100,100,100,100,0,100,100,"Macrodon ancylodon","Brazil","Amapá, Pará, Maranhão (1998-2001)","Fishbase","Hand-geocoded",""
1532,0,0,0,0,0,0,100,100,100,100,100,100,"Macrodon ancylodon","Brazil","Maranhâo, 1997-1999","Fishbase","Hand-geocoded",""
1533,100,100,100,100,100,100,100,100,100,100,100,100,"Macrodon ancylodon","Brazil","Maranhâo, 2005-2006","Fishbase","Hand-geocoded",""
1534,100,100,100,0,0,0,100,100,100,100,100,100,"Macrodon ancylodon","Brazil","Off Rio Grande do Sul","Fishbase","Hand-geocoded",""
1535,100,100,0,0,100,100,100,0,0,0,100,100,"Macrodon ancylodon","Brazil","Pará","Fishbase","Hand-geocoded",""
1536,0,0,0,0,0,0,100,100,0,100,100,100,"Macrodon ancylodon","Brazil","Pará, 1996-1997","Fishbase","Hand-geocoded",""
1537,0,100,100,100,100,100,100,100,100,0,0,0,"Macrodon ancylodon","Brazil","Paraná","Fishbase","Hand-geocoded",""
1538,100,100,100,0,0,0,0,0,0,100,100,100,"Macrodon ancylodon","Argentina","Río de la Plata estuary","Fishbase","Hand-geocoded",""
1539,100,100,0,0,0,100,100,100,100,100,100,100,"Macrodon ancylodon","Brazil","Rio Grande do Sul","Fishbase","Hand-geocoded",""
1540,100,100,100,100,100,100,0,0,0,100,100,100,"Macrodon ancylodon","Brazil","São Paolo","Fishbase","Hand-geocoded",""
1541,100,100,100,100,100,0,0,0,0,100,100,100,"Macrodon ancylodon","Brazil","São Paolo, 1961-1964","Fishbase","Hand-geocoded",""
1542,100,100,100,100,0,0,0,0,0,0,0,100,"Macrodon ancylodon","Brazil","São Paolo, 1997-1999","Fishbase","Hand-geocoded",""
1543,100,100,100,100,100,0,0,0,0,0,0,100,"Macrourus berglax",NA,"North Atlantic","Fishbase","Multiple EEZs by FAO region",""
1544,100,100,100,100,100,0,0,0,0,0,0,100,"Macrourus fabricii",NA,"North Atlantic","Fishbase","Multiple EEZs by FAO region",""
1545,0,0,0,100,0,0,0,0,100,100,0,0,"Macrourus firmisquamis","USA","Oregon","Fishbase","Hand-geocoded",""
1546,0,0,0,0,0,100,100,100,0,0,0,0,"Macruronus magellanicus","Argentina","Gulf of San Matias","Fishbase","GeoNames geocoding","No available suitability"
1547,0,0,0,0,0,100,100,100,100,0,0,0,"Macruronus novaezelandiae","New Zealand","New Zealand","Fishbase","Exclusive economic zone",""
1548,0,0,0,0,0,100,100,100,100,0,0,0,"Macruronus novaezelandiae","Australia","off Cape Sorell, west coast of Tasmania","Fishbase","Hand-geocoded","No available suitability"
1549,0,0,0,100,100,100,0,0,0,0,0,0,"Makaira lessonae","Brazil","Between 20° to 30°S and 20°to 50° W.","Fishbase","Hand-geocoded",""
1550,0,0,0,0,100,0,0,0,0,0,0,0,"Makaira lessonae","Cuba","Off Cuba","Fishbase","Exclusive economic zone",""
1551,0,0,0,0,0,0,100,100,100,0,0,0,"Makaira nigricans",NA,"eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
1552,0,0,0,0,100,100,0,0,0,0,0,0,"Malacanthus plumieri","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
1553,0,0,0,100,100,0,0,0,0,0,0,0,"Megalops atlanticus","Colombia","Caribbean coast","Fishbase","Marine geographic feature",""
1554,100,100,0,0,0,0,0,0,0,0,0,0,"Megalops atlanticus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
1555,0,0,0,0,0,100,100,100,0,0,0,0,"Megalops atlanticus","USA","Eastern Gulf of Mexico, off Florida","Fishbase","Hand-geocoded",""
1556,0,0,0,0,0,100,100,100,0,0,0,0,"Megalops atlanticus","Mexico","Gulf of Mexico and Yucatan Channel","Fishbase","Hand-geocoded",""
1557,0,0,100,100,100,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","","Barents & Norwegian Seas","Fishbase","Multiple EEZs by FAO region",""
1558,0,0,100,100,100,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","Norway","Bodø","Fishbase","Hand-geocoded",""
1559,0,100,100,100,100,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","USA","Cape Sable to Block Island","Fishbase","GeoNames geocoding","No available suitability"
1560,0,100,100,0,0,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","","Celtic Sea","Fishbase","Multiple EEZs by FAO region",""
1561,0,0,100,100,100,100,0,0,0,0,0,0,"Melanogrammus aeglefinus","Faeroe Is.","Faeroes","Fishbase","Exclusive economic zone",""
1562,0,100,100,100,100,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","","Faroe (NW, N and NE)","Fishbase","Exclusive economic zone",""
1563,0,0,100,100,100,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","Norway","Finnmark","Fishbase","ArcGIS geocoding",""
1564,0,100,100,100,100,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","","Georges Bank, Browns Bank and coastal Gulf of Maine","Fishbase","Hand-geocoded",""
1565,0,0,0,0,0,100,0,0,0,0,0,0,"Melanogrammus aeglefinus","","Grand Bank","Fishbase","Marine regions feature",""
1566,0,0,100,100,100,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","Norway","Lofoten","Fishbase","ArcGIS geocoding",""
1567,0,100,100,100,100,100,0,0,0,0,0,0,"Melanogrammus aeglefinus","","North Atlantic","Fishbase","Multiple EEZs by FAO region",""
1568,0,100,100,100,100,100,0,0,0,0,0,0,"Melanogrammus aeglefinus","","Northeastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
1569,0,0,100,100,100,100,0,0,0,0,0,0,"Melanogrammus aeglefinus","","Northern North Sea","Fishbase","Multiple EEZs by FAO region",""
1570,0,0,100,100,100,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","","northern North Sea and shelf West of Orkney and Shetland","Fishbase","Hand-geocoded",""
1571,100,100,100,100,100,100,100,0,0,0,0,0,"Melanogrammus aeglefinus","","Northwestern Atlantic","Fishbase","Multiple EEZs by FAO region",""
1572,100,100,100,100,100,100,0,0,0,0,0,0,"Melanogrammus aeglefinus","Norway","NW Norway (63°N-68°N)","Fishbase","Hand-geocoded",""
1573,0,0,100,100,100,100,0,0,0,0,0,0,"Melanogrammus aeglefinus","Iceland","Off Southwestern","Fishbase","Hand-geocoded",""
1574,0,0,100,100,100,100,0,0,0,0,0,0,"Melanogrammus aeglefinus","Norway","off Trondheim and Møre","Fishbase","Hand-geocoded",""
1575,0,0,0,0,100,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","UK Scotland","Rockall Bank","Fishbase","Hand-geocoded",""
1576,0,0,0,100,0,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","","Scotian Banks","Fishbase","Hand-geocoded",""
1577,0,0,0,0,100,100,0,0,0,0,0,0,"Melanogrammus aeglefinus","Iceland","SW and W Iceland","Fishbase","Hand-geocoded",""
1578,0,0,100,100,100,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","Norway","Vesterålen","Fishbase","ArcGIS geocoding","No available suitability"
1579,0,0,0,100,0,0,0,0,0,0,0,0,"Melanogrammus aeglefinus","Norway","western Barents Sea, continental slopes","Fishbase","Marine geographic feature",""
1580,0,0,0,100,100,100,100,100,100,0,0,0,"Menidia beryllina","USA","Chesapeake Bay","Fishbase","Hand-geocoded",""
1581,0,0,0,0,100,100,100,100,0,0,0,0,"Menidia beryllina","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
1582,0,0,100,100,100,100,100,100,100,0,0,0,"Menidia beryllina","USA","Florida","Fishbase","Hand-geocoded",""
1583,0,0,100,100,100,100,100,100,0,0,0,0,"Menidia menidia","USA","Chesapeake Bay","Fishbase","Hand-geocoded",""
1584,0,0,0,0,100,100,100,100,0,0,0,0,"Menidia menidia","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
1585,0,0,0,0,100,100,100,0,0,0,0,0,"Menidia menidia","USA","Essex Bay, MA","Fishbase","Hand-geocoded","No available suitability"
1586,0,0,0,0,100,100,100,100,0,0,0,0,"Menidia menidia","USA","Indian River Bay","Fishbase","Hand-geocoded","No available suitability"
1587,0,0,0,0,0,100,100,100,0,0,0,0,"Menidia menidia","USA","Rehobot Bay, Delaware","Fishbase","Hand-geocoded","No available suitability"
1588,0,0,0,0,100,100,100,0,0,0,0,0,"Menidia menidia","USA","Southern New England","Fishbase","Hand-geocoded",""
1589,0,0,0,0,0,0,0,0,0,0,100,100,"Menticirrhus americanus","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
1590,0,0,0,0,0,100,11,100,100,100,100,0,"Menticirrhus americanus","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
1591,0,0,0,100,100,100,100,100,100,0,0,0,"Menticirrhus americanus","USA","northcentral Gulf of Mexico, 2008-2009","Fishbase","Hand-geocoded",""
1592,0,0,100,100,100,100,100,100,0,0,0,0,"Menticirrhus americanus","Brazil","São Paulo","Fishbase","Hand-geocoded",""
1593,0,100,100,100,100,0,100,100,100,100,0,0,"Menticirrhus americanus","Brazil","São Paulo_","Fishbase","Hand-geocoded",""
1594,0,0,0,100,100,0,0,0,0,0,0,0,"Menticirrhus saxatilis","USA","Beaufort, North Carolina","Fishbase","Hand-geocoded","No available suitability"
1595,0,0,0,0,0,100,100,100,0,0,0,0,"Menticirrhus saxatilis","USA","Delaware Bay","Fishbase","ArcGIS geocoding","No available suitability"
1596,0,0,0,0,0,100,100,100,0,0,0,0,"Menticirrhus saxatilis","USA","Off New Jersey","Fishbase","Hand-geocoded",""
1597,100,100,100,100,100,100,100,100,100,0,0,0,"Merlangius merlangus","","Between British Isles and Bay of Biscay","Fishbase","Multiple EEZs by FAO region",""
1598,100,100,100,100,100,100,100,100,100,100,100,100,"Merlangius merlangus","","Black Sea","Fishbase","Multiple EEZs by FAO region",""
1599,0,100,100,100,0,0,0,0,0,0,0,0,"Merlangius merlangus","Ireland","Celtic Sea (ICES div VIIg, Jan 2001-Jan 2002)","Fishbase","Multiple EEZs by FAO region",""
1600,100,100,100,100,100,0,0,0,0,0,0,0,"Merlangius merlangus","","Mediterranean","Fishbase","Multiple EEZs by FAO region",""
1601,100,100,100,100,100,100,100,100,100,0,0,0,"Merlangius merlangus","","Northeastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
1602,0,0,0,100,100,100,100,100,100,0,0,0,"Merluccius albidus","","Caribbean Sea","Fishbase","Multiple EEZs by FAO region",""
1603,0,0,0,100,100,100,100,0,0,0,0,0,"Merluccius albidus","USA","Gulf of Maine to Cape Hatteras","Fishbase","Hand-geocoded",""
1604,0,0,0,100,100,100,100,100,100,0,0,0,"Merluccius albidus","Mexico","Gulf of Mexico","Fishbase","Marine regions feature",""
1605,0,0,0,100,100,100,100,0,0,0,0,0,"Merluccius albidus","USA","New England","Fishbase","ArcGIS geocoding",""
1606,0,0,0,100,100,100,0,0,0,0,0,0,"Merluccius angustimanus","Mexico","southern Gulf of California","Fishbase","Hand-geocoded",""
1607,0,0,0,0,100,100,100,100,0,0,0,0,"Merluccius australis","Argentina","Off the Patagonian shelf south of 47° S","Fishbase","Hand-geocoded","No available suitability"
1608,0,0,0,0,0,0,100,100,0,0,0,0,"Merluccius australis","New Zealand","Off west coast of South Island","Fishbase","Hand-geocoded",""
1609,0,0,0,0,100,100,100,100,100,100,0,0,"Merluccius bilinearis","USA","Cape Sable to Block Island","Fishbase","GeoNames geocoding","No available suitability"
1610,0,0,0,0,0,100,100,100,100,0,0,0,"Merluccius bilinearis","Canada","Nova Scotia","Fishbase","ArcGIS geocoding",""
1611,0,0,0,0,0,0,0,100,100,0,0,0,"Merluccius bilinearis","Canada","Off Sable Island Bank","Fishbase","Hand-geocoded",""
1612,0,0,0,0,0,100,100,0,0,0,0,0,"Merluccius bilinearis","USA","Southeastern and southern slopes of Georges Bank","Fishbase","Marine geographic feature",""
1613,0,0,0,0,0,0,0,100,100,100,100,0,"Merluccius capensis","South Africa","Lüderitz (Namibia)  and Cape fishing grounds, 1970","Fishbase","Hand-geocoded",""
1614,100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius capensis","","southern Africa","Fishbase","Hand-geocoded",""
1615,0,0,0,0,0,0,0,100,100,100,100,0,"Merluccius gayi gayi","Chile","deep waters off Chile","Fishbase","Bathymetry-based polygon",""
1616,100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius hubbsi","Argentina","Argentine Sea","Fishbase","Hand-geocoded",""
1617,100,100,100,0,0,0,0,0,0,100,100,100,"Merluccius hubbsi","Argentina","north Patagonia waters (43°S-45°S)","Fishbase","Hand-geocoded",""
1618,0,0,0,0,100,100,100,0,0,0,0,0,"Merluccius hubbsi","Argentina","northern coasts (35°S-38°S)","Fishbase","Hand-geocoded",""
1619,0,0,0,100,100,100,100,100,100,0,0,0,"Merluccius magnoculus","","Caribbean Sea","Fishbase","Multiple EEZs by FAO region",""
1620,0,0,0,100,100,100,100,0,0,0,0,0,"Merluccius magnoculus","USA","Gulf of Maine to Cape Hatteras","Fishbase","Hand-geocoded",""
1621,0,0,0,100,100,100,100,100,100,0,0,0,"Merluccius magnoculus","Mexico","Gulf of Mexico","Fishbase","Marine regions feature",""
1622,0,0,0,100,100,100,100,0,0,0,0,0,"Merluccius magnoculus","USA","New England","Fishbase","ArcGIS geocoding",""
1623,100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius hubbsi","Argentina","Argentine Sea","Fishbase","Hand-geocoded",""
1624,100,100,100,0,0,0,0,0,0,100,100,100,"Merluccius merluccius hubbsi","Argentina","north Patagonia waters (43°S-45°S)","Fishbase","Hand-geocoded",""
1625,0,0,0,0,100,100,100,0,0,0,0,0,"Merluccius merluccius hubbsi","Argentina","northern coasts (35°S-38°S)","Fishbase","Hand-geocoded",""
1626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Merluccius merluccius hubbsi","Argentina","to be filled","Fishbase","Exclusive economic zone",""
1627,100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","","Adriatic Sea","Fishbase","Marine regions feature",""
1628,100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","Spain","Balearic Islands","Fishbase","Hand-geocoded",""
1629,0,100,100,100,100,0,0,0,0,0,0,0,"Merluccius merluccius","","Bay of Biscay","Fishbase","Multiple EEZs by FAO region",""
1630,0,0,0,0,0,100,100,0,0,0,0,0,"Merluccius merluccius","","Bay of Biscay, 1994-95","Fishbase","Multiple EEZs by FAO region",""
1631,100,100,100,100,100,0,0,0,0,0,0,0,"Merluccius merluccius","","Bay of Biscay, 1996-1997","Fishbase","Multiple EEZs by FAO region",""
1632,100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","France","Bay of Biscay, 1996-1997","Fishbase","Multiple EEZs by FAO region",""
1633,0,0,0,0,0,0,0,100,100,100,100,100,"Merluccius merluccius","Spain","Catalan Sea","Fishbase","Hand-geocoded",""
1634,100,100,100,100,100,100,100,0,0,0,0,0,"Merluccius merluccius","Spain","Eastern Bay of Biscay","Fishbase","Hand-geocoded",""
1635,100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","France","Gulf of Lions","Fishbase","Hand-geocoded",""
1636,100,100,0,0,0,0,0,0,0,100,100,100,"Merluccius merluccius","France","Gulf of Lions & Gulf of Roses-Cape Creus","Fishbase","Hand-geocoded",""
1637,100,100,100,100,100,0,0,0,0,0,0,100,"Merluccius merluccius","Spain","Iberian Peninsula","Fishbase","Exclusive economic zone",""
1638,100,100,100,100,100,0,0,0,0,0,0,0,"Merluccius merluccius","Turkey","Marmara Sea","Fishbase","Marine regions feature",""
1639,100,100,100,100,100,100,0,0,0,0,0,100,"Merluccius merluccius","","Mediterranean","Fishbase","Multiple EEZs by FAO region",""
1640,100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius merluccius","","Mediterranean","Fishbase","Multiple EEZs by FAO region",""
1641,100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","Italy","N Tyrrhenian Sea","Fishbase","Hand-geocoded",""
1642,0,100,100,100,100,0,0,0,0,0,0,0,"Merluccius merluccius","Italy","N Tyrrhenian Sea","Fishbase","Hand-geocoded",""
1643,100,100,100,100,100,0,0,0,0,0,100,100,"Merluccius merluccius","","North Sea","Fishbase","Multiple EEZs by FAO region",""
1644,100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius merluccius","","North Sea (northern) and Skagerrak","Fishbase","Multiple EEZs by FAO region",""
1645,0,0,0,100,100,100,100,0,0,0,0,0,"Merluccius merluccius","Ireland","Off Ireland","Fishbase","Exclusive economic zone",""
1646,100,100,100,0,0,0,0,0,0,0,0,0,"Merluccius merluccius","Morocco","Off Morocco","Fishbase","Exclusive economic zone",""
1647,0,0,0,0,100,100,100,100,0,0,0,0,"Merluccius merluccius","UK","Off Scotland","Fishbase","Exclusive economic zone",""
1648,100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","Greece","Porto Santo Stefano, Northern Tyrrhenian Sea, 1992","Fishbase","Hand-geocoded","No available suitability"
1649,100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius merluccius","UK Scotland","Scotland","Fishbase","Exclusive economic zone",""
1650,100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","Italy","Strait of Sicily","Fishbase","Hand-geocoded",""
1651,100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius merluccius","Iceland","West Iceland","Fishbase","Hand-geocoded",""
1652,100,100,100,100,100,100,0,0,0,0,0,0,"Merluccius productus","Mexico","Baja California","Fishbase","Hand-geocoded",""
1653,100,100,100,100,100,100,0,0,0,0,0,0,"Merluccius productus","USA","Off California","Fishbase","Hand-geocoded",""
1654,0,0,0,0,0,0,0,100,100,0,0,0,"Merluccius senegalensis","Morocco","eastern coasts","Fishbase","Hand-geocoded","No available suitability"
1655,0,0,100,100,100,0,0,0,0,0,0,0,"Merluccius uraleptus",NA,"Mediterranean","Fishbase","Multiple EEZs by FAO region",""
1656,0,0,100,100,0,0,0,0,0,0,0,0,"Microchirus variegatus","","Channel","Fishbase","Multiple EEZs by FAO region",""
1657,0,0,100,100,100,0,0,0,0,0,0,0,"Microchirus variegatus","UK","English Channel","Fishbase","Multiple EEZs by FAO region",""
1658,0,100,100,100,100,100,100,100,0,0,0,0,"Microchirus variegatus","Ireland","Ireland","Fishbase","Exclusive economic zone",""
1659,0,100,0,0,0,0,0,0,0,0,0,0,"Microchirus variegatus","","Mediterannean","Fishbase","Multiple EEZs by FAO region",""
1660,100,0,0,0,0,0,0,0,100,100,100,100,"Micromesistius australis","Falkland Is.","Including Malvinas Islands and Patagonia","Fishbase","Hand-geocoded",""
1661,0,0,0,0,0,100,100,0,0,0,0,0,"Micromesistius australis","New Zealand","New Zealand","Fishbase","Exclusive economic zone",""
1662,0,0,100,100,0,0,0,0,0,0,0,0,"Micromesistius poutassou","","British Isles","Fishbase","Multiple EEZs by FAO region",""
1663,0,0,100,100,0,0,0,0,0,0,0,0,"Micromesistius poutassou","Iceland","Iceland","Fishbase","Exclusive economic zone",""
1664,0,0,100,100,0,0,0,0,0,0,0,0,"Micromesistius poutassou","Norway","Off Norway","Fishbase","Exclusive economic zone",""
1665,100,100,100,100,0,0,0,0,0,0,0,0,"Micromesistius poutassou","Portugal","Portuguese coast, 1984-85","Fishbase","Exclusive economic zone",""
1666,0,0,100,100,0,0,0,0,0,0,0,0,"Micromesistius poutassou","UK","west of the British Isles","Fishbase","Hand-geocoded",""
1667,0,0,0,0,0,0,0,0,0,0,100,100,"Micropogonias furnieri","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
1668,100,100,100,100,100,100,100,100,100,100,100,100,"Micropogonias furnieri","Cuba","Cuba","Fishbase","Exclusive economic zone",""
1669,100,100,100,100,100,100,100,100,100,100,100,100,"Micropogonias furnieri","Brazil","Maranhâo","Fishbase","Hand-geocoded",""
1670,100,100,100,100,0,0,0,0,100,100,100,100,"Micropogonias furnieri","Brazil","Maranhâo_","Fishbase","Hand-geocoded",""
1671,100,100,100,0,0,0,0,0,0,0,100,100,"Micropogonias furnieri","Argentina","Rio de la Plata estuary","Fishbase","Hand-geocoded",""
1672,0,0,0,0,0,100,100,100,0,0,0,0,"Micropogonias furnieri","Brazil","São Paulo","Fishbase","Hand-geocoded",""
