country,localities,address,confidence,quality,lat,lon,ne_lat,ne_lon,sw_lat,sw_lon
Australia,Southeast Australia,South East Dam,7,POI,-32.79362999999995,140.96500000000003,-32.78862999999995,140.97000000000003,-32.79862999999995,140.96000000000004
USA,Florida Keys,"Keys, Florida",6,Locality,27.96580000000006,-82.45589999999999,27.985800000000058,-82.43589999999999,27.94580000000006,-82.47589999999998
Alaska,Eastern Bering Sea (Mar-Jun 2012),2012,4,Postal,41.414645000000064,19.587844000000075,41.450645000000065,19.623844000000076,41.37864500000006,19.551844000000074
Norway,off Norwegian coast,Norwegia,1,Locality,62.00000000000006,10.000000000000057,71.97200000000005,19.972000000000058,52.028000000000056,0.028000000000057312
NA,Not specified,NA,1,Locality,-22.138976121999974,17.22149898400005,-15.756976121999973,23.60349898400005,-28.520976121999976,10.839498984000048
Brazil,Pernambuco (2007),"Avenida Brasil 2007, Salgado, Caruaru, Pernambuco, 55016-360",9,StreetAddress,-8.264419752963958,-35.960333012479786,-8.263419752963959,-35.95933301247979,-8.265419752963957,-35.961333012479784
Jamaica,not specified,Jamaica,1,Locality,18.157695292000028,-77.31110640499998,18.90869529200003,-76.56010640499997,17.406695292000027,-78.06210640499998
Bermuda,not specified,Bermuda,1,Locality,32.30681773200007,-64.77004183699995,32.40281773200007,-64.67404183699995,32.21081773200007,-64.86604183699995
New Zealand,Chatham Rise,Chatham Islands,1,Locality,-43.91749302699998,-176.51514634899996,-43.513493026999974,-176.11114634899997,-44.32149302699998,-176.91914634899996
Australia,Great Australian Bight,Great Australian Bight Safaris,7,POI,-34.73119001500358,135.84582996667456,-34.726359999999936,135.85062000000005,-34.73635999999994,135.84062000000006
Madagascar,Madagascar ridge,Madagascar,1,Locality,-19.37694392999998,46.69788267100006,-14.138943929999982,51.93588267100006,-24.61494392999998,41.45988267100006
New Zealand,"Mid-East Coast (MEC) region, 2001 & 2003",2003,3,Postal,48.42136717900007,16.256807500000036,48.47936717900007,16.314807500000036,48.36336717900007,16.198807500000036
Australia,St. Helens sea hill in Tasmania,"St Helens, Tasmania",1,Locality,-41.322209999999984,148.2497400000001,-41.21420999999999,148.3577400000001,-41.43020999999998,148.14174000000008
Australia,West Australian ridge,West Australian Bridge Club,7,POI,-31.97962999999993,115.75634000000002,-31.97462999999993,115.76134000000002,-31.984629999999928,115.75134000000003
Italy,Northwestern Ionian Sea,North Western,1,Locality,7.7859814960000335,80.11037378300006,8.335981496000034,80.66037378300005,7.235981496000034,79.56037378300006
New Zealand,Not specified,New Zealand,1,Locality,-42.28723356399996,172.34343250000006,-34.42723356399996,179.9,-50.14723356399996,164.48343250000005
,Atlantic and Indian Oceans seamounts off southern part of Africa,"Africa, Caldas",7,Locality,5.402830000000051,-74.86717999999996,5.412830000000051,-74.85717999999996,5.3928300000000515,-74.87717999999997
Australia,Mainland Australia,"Mainland, Western Australia",7,Locality,-27.583329999999933,117.91667000000007,-27.57332999999993,117.92667000000007,-27.593329999999934,117.90667000000006
Australia,Off northern New South Wales,"Northern Blvd, Halekulani, New South Wales, 2262",9,StreetName,-33.21582153403401,151.55533924349317,-33.214821534034016,151.55633924349317,-33.21682153403401,151.55433924349316
Australia,Tasmania,Tasmania,1,POI,-41.99999999999994,146.7500000000001,-31.999999999999943,156.7500000000001,-51.99999999999994,136.7500000000001
Sierra Leone,Goderich (July 1993-March 1994),"Goderich, Freetown, Western",7,Locality,8.427180000000021,-13.284419999999955,8.437180000000021,-13.274419999999955,8.417180000000021,-13.294419999999954
Peru,Chao and Samanco (Chimbote),"Chimbote, Santa, Ancash",1,Locality,-9.073709999999949,-78.57711999999998,-8.835709999999949,-78.33911999999998,-9.311709999999948,-78.81511999999998
China,Hainan Island,Hainan Island,1,POI,19.000000000000057,109.50000000000006,29.000000000000057,119.50000000000006,9.000000000000057,99.50000000000006
Australia,Northwestern part of the Coral Sea,"Coral Sea, Queensland",1,Locality,-20.017898008999964,148.45778599300002,-14.919898008999965,153.55578599300003,-25.115898008999963,143.359785993
Australia,Off Cairns,"Cairns, Queensland",1,Locality,-16.91954999999996,145.77368,-16.80354999999996,145.88968000000003,-17.035549999999958,145.65768
,South China Sea,South China Sea,1,POI,8.316670000000045,100.35000000000008,28.316670000000045,120.35000000000008,-11.683329999999955,80.35000000000008
Australia,"Timor Sea, northwestern coasts","Timor, New South Wales",1,Locality,-31.747549999999933,151.08356000000003,-31.64754999999993,151.18356000000003,-31.847549999999934,150.98356000000004
Guinea,Conakry-Freetown region,Conakry,1,Locality,9.511980000000051,-13.705379999999934,9.690980000000051,-13.526379999999934,9.33298000000005,-13.884379999999934
Guinea,Conakry-St. Luis region,Conakry,1,Locality,9.511980000000051,-13.705379999999934,9.690980000000051,-13.526379999999934,9.33298000000005,-13.884379999999934
USA,Florida (offshore waters beyond the 100 fathom isobath),"100 Fathom Rd, North Palm Beach, Florida, 33408",9,PointAddress,26.824107804864816,-80.05696887884476,26.824897000000004,-80.0559035,26.822897,-80.05790350000001
Cuba,Offshore waters beyond the 100 fathom isobath,Cuba,1,Locality,22.000000000000057,-79.49999999999994,25.569000000000056,-75.93099999999994,18.431000000000058,-83.06899999999995
USA,South Carolina (offshore waters beyond the 100 fathom isobath),"East Shore, South Carolina",6,Locality,34.089870000000076,-81.23036999999994,34.10987000000008,-81.21036999999994,34.06987000000007,-81.25036999999993
French Polynesia,"16.47-31.50°S, 140-144°W (Jan 2006-Jan 2009)",French Polynesia,1,Locality,-17.67739793399994,-149.40097329699998,-7.770397933999941,-139.49397329699997,-27.58439793399994,-159.307973297
Indonesia,Banda and Timor Seas,"Banda, Maluku Tengah, Maluku",7,Locality,-4.545259999999928,129.89605000000006,-4.535259999999928,129.90605000000005,-4.555259999999928,129.88605000000007
,Bay of Bengal,Bay of Bengal,1,POI,15.000000000000057,90.00000000000006,35.00000000000006,110.00000000000006,-4.999999999999943,70.00000000000006
Fiji,near 177°W,Fiji,1,Locality,-17.835402366999972,177.96333137200008,-14.769402366999971,179.9,-20.90140236699997,174.89733137200008
,Northeastern Indian Ocean between 10°S and 20°S,North-Eastern,1,Locality,1.0000000000000568,40.25000000000006,3.399000000000057,42.64900000000006,-1.3989999999999432,37.851000000000056
Australia,Southern Coral Sea,"Coral Sea, Queensland",1,Locality,-20.017898008999964,148.45778599300002,-14.919898008999965,153.55578599300003,-25.115898008999963,143.359785993
,Southwest Pacific between 10°S and 30°S,AND,1,Locality,42.54530320100008,1.5762863020000282,42.69530320100008,1.726286302000028,42.39530320100008,1.4262863020000283
,Southwestern Pacific Ocean (Jan 2006-Jan 2009),2009,6,Postal,41.33368500000006,19.43915000000004,41.35768500000006,19.46315000000004,41.30968500000006,19.41515000000004
,Western North Pacific,"Western Ave, Pacific, Missouri, 63069",9,StreetName,38.48276575366868,-90.76125783115828,38.48376575366868,-90.76025783115827,38.48176575366868,-90.76225783115828
Brazil,"São Paulo, 1971-1979","Avenida Brasil 1979, Vila Aparecida, Franca, São Paulo, 14401-234",9,StreetAddress,-20.525875352114564,-47.37290613570199,-20.524875352114563,-47.37190613570199,-20.526875352114565,-47.373906135701986
,tropical and subtropical waters of the Pacific,"Pacific, Town of Pacific, Wisconsin",4,Locality,43.52284000000003,-89.40343999999999,43.56584000000003,-89.36043999999998,43.47984000000003,-89.44644
NA,"Western Atlantic, central Pacific","NA, Nariño",1,Locality,1.5479780880000362,-77.85702620899997,2.6599780880000363,-76.74502620899997,0.4359780880000361,-78.96902620899996
Brazil,Between 20° to 30°S and 20°to 50° W.,"TO, Tocantins",1,Locality,-10.150600008999959,-48.333051531999956,-6.8146000089999585,-44.99705153199996,-13.48660000899996,-51.669051531999955
Cuba,Off Cuba,Cuba,1,Locality,22.000000000000057,-79.49999999999994,25.569000000000056,-75.93099999999994,18.431000000000058,-83.06899999999995
India,Andhra Pradesh (2011-2012),"AR, Arunachal Pradesh",1,Locality,28.033781652000073,94.66035909400006,30.190781652000073,96.81735909400005,25.876781652000073,92.50335909400006
Australia,Coral Sea (off north Queensland) and off northwestern Australia,"Coral Sea, Queensland",1,Locality,-20.017898008999964,148.45778599300002,-14.919898008999965,153.55578599300003,-25.115898008999963,143.359785993
,In equatorial waters,Equatorial,7,POI,53.01747000000006,-1.732819999999947,53.02247000000006,-1.727819999999947,53.01247000000006,-1.7378199999999469
,off the coast of North Africa,The North Coast Courier,7,POI,-29.535169999999937,31.210870000000057,-29.530169999999938,31.215870000000056,-29.540169999999936,31.205870000000058
Japan,Ariake Sound,"Ariake, Kawai, Kitaakita, Akita",8,Locality,40.16442460500008,140.325087262,40.16742460500008,140.328087262,40.16142460500008,140.32208726200003
Russia,"Peter the Great Bay, Sea of Japan",Peter the Great Bay,1,POI,42.77386000000007,132.60415000000012,62.77386000000007,152.60415000000012,22.77386000000007,112.60415000000012
South Africa,Off Natal coast,"Natal, KwaZulu-Natal",1,Locality,-28.999999999999943,30.000000000000057,-26.895999999999944,32.104000000000056,-31.103999999999942,27.896000000000058
Norway,Between rocks and algae,Norway,1,Locality,62.00000000000006,10.000000000000057,71.97200000000005,19.972000000000058,52.028000000000056,0.028000000000057312
,North sea,"North Sea, Town of Southampton, New York",7,Locality,40.93082000000004,-72.41699999999997,40.94082000000004,-72.40699999999997,40.92082000000004,-72.42699999999998
NA,western Mediterranean,Western Mediterranean,1,POI,40.24599000000006,5.976560000000063,60.24599000000006,25.976560000000063,20.245990000000063,-14.023439999999937
Puerto Rico,"La Parguera, Dec 1977-July 1979 (17°54'N, 66°57'W)","La Parguera, Lajas",7,Locality,17.97497000000004,-67.04656999999997,17.97997000000004,-67.04156999999998,17.969970000000043,-67.05156999999997
Cuba,south-western Cuba,"South St, Cuba, New York, 14727",9,StreetName,42.2139209520289,-78.27525121314355,42.2149209520289,-78.27425121314354,42.2129209520289,-78.27625121314355
India,"Andhra Pradesh-Orissa, 1976-79","AR, Arunachal Pradesh",1,Locality,28.033781652000073,94.66035909400006,30.190781652000073,96.81735909400005,25.876781652000073,92.50335909400006
Venezuela,"northeast coast, 1990-91","Venezuela, Ciego de Ávila",1,Locality,21.74347000000006,-78.79454999999996,21.95347000000006,-78.58454999999996,21.533470000000058,-79.00454999999995
Egypt,"Attaka fishing harbor, Gulf of Suez","Suez, As Suways",4,Locality,29.97371000000004,32.52627000000007,30.00971000000004,32.56227000000007,29.93771000000004,32.490270000000066
NA,"North Atlantic, off the Atlantic coast of Europe and the British Isles, off North America","North, South Carolina",7,Locality,33.614540000000034,-81.10294999999996,33.625540000000036,-81.09194999999997,33.60354000000003,-81.11394999999996
Korea (South),"Goheung, Jeonam (Dec 1996-Nov 1997)","Giheung, Gyeonggi",7,Locality,37.27917000000008,127.10833000000002,37.28917000000008,127.11833000000003,37.26917000000008,127.09833000000002
China,to be filled,"To, Tibet Autonomous Region",7,Locality,30.901000000000067,95.00100000000003,30.91100000000007,95.01100000000004,30.891000000000066,94.99100000000003
Hong Kong,to be filled,Hong Kong,1,Locality,22.351958323000076,114.1193859870001,22.790958323000076,114.5583859870001,21.912958323000076,113.68038598700011
Australia,"Burrum River mouth, southern Queensland","Burrum River, Queensland",3,Locality,-25.272089999999935,152.58103000000006,-25.218089999999936,152.63503000000006,-25.326089999999933,152.52703000000005
Australia,Northern Territory/Gulf of Carpentaria,"Carpentaria Ct, Durack, Northern Territory, 0830",9,StreetName,-12.46911119600061,130.96837402764731,-12.46811119600061,130.96937402764732,-12.470111196000609,130.9673740276473
Thailand,not stated,"Na Not, Mueang Phatthalung, Phatthalung",4,Locality,7.487375276243142,100.04010993023394,7.526375276243142,100.07910993023394,7.4483752762431426,100.00110993023394
Australia,"Queensland, east coast","East Coast Rd, Point Lookout, Queensland, 4183",9,StreetName,-27.425496044863458,153.5193947264417,-27.424496044863456,153.5203947264417,-27.42649604486346,153.5183947264417
India,southeast coasts,"South City East, Ayali Khurd, Ludhiana, Punjab",7,Locality,30.913470000000075,75.76922000000008,30.923470000000076,75.77922000000008,30.903470000000073,75.75922000000007
Bangladesh,Sunderban,Sundarban,7,Locality,25.839000000000055,88.53980000000007,25.849000000000057,88.54980000000008,25.829000000000054,88.52980000000007
Australia,Western Australia,Western Australia,1,Locality,-25.470424951999973,122.18074103800006,-15.720424951999973,131.93074103800006,-35.22042495199997,112.43074103800006
Sri Lanka,"Portugal Bay,  Puttalam estuary",Puttalam,6,Locality,8.036200000000065,79.82830000000007,8.056200000000064,79.84830000000007,8.016200000000065,79.80830000000007
India,Kakinada coast,"Kākināda, Andhra Pradesh",4,Locality,16.93333000000007,82.21667000000008,16.97433000000007,82.25767000000008,16.89233000000007,82.17567000000008
India,"Kerala coast, Mar 2005-Feb 2007",Kerala,1,Locality,10.447255617000053,76.40890634100003,12.210255617000053,78.17190634100004,8.684255617000053,74.64590634100003
India,"Kerala coast, Oct 1998-Dec 1999",Kerala,1,Locality,10.447255617000053,76.40890634100003,12.210255617000053,78.17190634100004,8.684255617000053,74.64590634100003
India,Porto Novo coast,"Porto Novo, Tamil Nādu",7,Locality,11.477250000000026,79.73671000000007,11.487250000000026,79.74671000000008,11.467250000000027,79.72671000000007
Australia,"Cleveland Bay, north Queensland, 1988-90","Cleveland Ter, North Ward, Queensland, 4810",9,StreetName,-19.254832827203316,146.81833723097378,-19.253832827203315,146.8193372309738,-19.255832827203317,146.81733723097378
Australia,northern Australia,North,7,POI,-34.92100999999997,138.59774000000004,-34.916009999999964,138.60274000000004,-34.92600999999997,138.59274000000005
USA,Off the coast of North Carolina,"Coats, North Carolina",7,Locality,35.40837000000005,-78.67240999999996,35.42237000000005,-78.65840999999996,35.394370000000045,-78.68640999999995
Iceland,"Icelandic waters, 1976-97",Icelandia,1,Locality,65.00000000000006,-17.999999999999943,68.54600000000006,-14.453999999999944,61.45400000000006,-21.545999999999943
S. Georg. Sandw.,South Georgia,"South St, Georgetown, Georgia, 39854",9,StreetName,31.88193167224923,-85.10697242693489,31.88293167224923,-85.10597242693488,31.88093167224923,-85.1079724269349
South Orkney Is.,Antarctic Peninsula,South Orkney Islands,1,POI,-60.58332999999993,-45.49999999999994,-50.58332999999993,-35.49999999999994,-70.58332999999993,-55.49999999999994
South Orkney Is.,"South Orkneys region, Jan-Mar 1965","Orkney, Scotland",7,Locality,58.93698000000006,-2.7428899999999317,58.94698000000006,-2.732889999999932,58.926980000000064,-2.7528899999999314
Alaska,"Kodiak Island, 1996-99","Kodiak Island Borough, Alaska",1,Locality,57.434722194000074,-153.54732321399996,59.49272219400007,-151.48932321399997,55.376722194000074,-155.60532321399995
USA,"Puget Sound, Washington",Puget Sound,1,POI,47.833150000000046,-122.43457999999998,67.83315000000005,-102.43457999999998,27.833150000000046,-142.43457999999998
Italy,"Ionian Sea, 1996-97","1996, Nendaz, Wallis",3,Postal,46.19094300000006,7.278907279000066,46.25394300000006,7.341907279000066,46.12794300000006,7.215907279000066
,Off north African coast,North Africa,7,POI,30.05606000000006,31.21293000000003,30.061060000000058,31.217930000000027,30.05106000000006,31.20793000000003
,North Atlantic and Mediterranean,"Mediterranean Ave, Atlantic City, New Jersey, 08401",9,StreetName,39.36689011146604,-74.42930013248152,39.36789011146604,-74.42830013248151,39.365890111466044,-74.43030013248152
Italy,Northern Tyrrhenian Sea,Italy,1,Locality,42.833330000000046,12.833330000000046,48.706330000000044,18.706330000000047,36.96033000000005,6.960330000000046
Ireland,West coast (Division VII b) (Apr 1997-Feb 2001),2001,4,Postal,41.34001400000005,19.463775000000055,41.385014000000055,19.508775000000057,41.29501400000005,19.418775000000053
Italy,Central Tyrrhenian Sea,"Centrale, Zugliano, Vicenza",7,Locality,45.72711000000004,11.480800000000045,45.73711000000004,11.490800000000045,45.71711000000004,11.470800000000045
Senegal,continental shelf,Sénégal,1,Locality,14.363032568000051,-14.459259560999953,17.00503256800005,-11.817259560999954,11.721032568000052,-17.101259560999953
United Arab Em.,southern Arabian Gulf,"México DF, Cuauhtémoc, Ciudad de México",1,Locality,19.431940000000054,-99.13314999999994,19.646940000000054,-98.91814999999994,19.216940000000054,-99.34814999999995
Ryukyu Is.,Off Yaeyama (Aug 1988-Mar 1988),"1988, Vex, Wallis",6,Postal,46.18370225900003,7.382825000000025,46.20870225900003,7.407825000000026,46.15870225900003,7.357825000000025
,Red Sea,Red Sea,1,Locality,20.000000000000057,36.00000000000006,22.935000000000056,38.93500000000006,17.065000000000058,33.065000000000055
United Arab Em.,"southern Arabian Gulf, 2008-2009","México DF, Cuauhtémoc, Ciudad de México",1,Locality,19.431940000000054,-99.13314999999994,19.646940000000054,-98.91814999999994,19.216940000000054,-99.34814999999995
India,Southern India,Southern India,7,POI,23.074470000000076,72.51143000000008,23.079470000000075,72.51643000000007,23.069470000000077,72.50643000000008
Saudi Arabia,Tuwwal,"Al Tuwal, Samtah",7,Locality,16.527490000000057,42.96657000000005,16.53749000000006,42.976570000000045,16.517490000000056,42.95657000000005
,Southern distributional range,Southern Power Distribution Company,7,POI,16.302250000000072,80.43595000000005,16.30725000000007,80.44095000000004,16.297250000000073,80.43095000000005
Palau,Not specified,Palau,1,Locality,7.421479662000024,134.511600068,9.595479662000024,136.685600068,5.247479662000025,132.337600068
United Arab Em.,"southern Arabian Gulf, 2007-2008","México DF, Cuauhtémoc, Ciudad de México",1,Locality,19.431940000000054,-99.13314999999994,19.646940000000054,-98.91814999999994,19.216940000000054,-99.34814999999995
Australia,Northern coast,"North Coast, Queensland",7,Locality,-24.716669999999965,152.2833300000001,-24.706669999999963,152.29333000000008,-24.726669999999967,152.2733300000001
Japan,Off Okinawa Island (Feb 1987-Mar 1988),"1988, Vex, Wallis",6,Postal,46.18370225900003,7.382825000000025,46.20870225900003,7.407825000000026,46.15870225900003,7.357825000000025
Australia,Queensland (Cairns and Townsville),"Cairns, Queensland",1,Locality,-16.91954999999996,145.77368,-16.80354999999996,145.88968000000003,-17.035549999999958,145.65768
Australia,Queensland (north-central waters) off Townsville,"North South Trak, Glass House Mountains, Queensland, 4514",9,StreetName,-26.88783719190203,152.85405574504495,-26.88683719190203,152.85505574504495,-26.88883719190203,152.85305574504494
Australia,Queensland (southern waters),"Waters Rd, Bonogin, Queensland, 4213",9,StreetName,-28.15521850068238,153.36784832598943,-28.15421850068238,153.36884832598943,-28.15621850068238,153.36684832598942
,Gulf of Aden,Gulf of Aden,1,POI,12.000000000000057,48.00000000000006,32.00000000000006,68.00000000000006,-7.999999999999943,28.000000000000057
,North Arabian Gulf,"Arabia Rd, North, South Carolina, 29112",9,StreetName,33.60493767500964,-81.11004317316278,33.605937675009635,-81.10904317316277,33.60393767500964,-81.11104317316278
Australia,northern coasts,"North Coast, Queensland",7,Locality,-24.716669999999965,152.2833300000001,-24.706669999999963,152.29333000000008,-24.726669999999967,152.2733300000001
,Northern Red Sea,Northern Red-Sea,1,Locality,16.124348128000065,39.09232637800005,17.880348128000065,40.84832637800005,14.368348128000065,37.33632637800005
Palau,not stated,Palau,1,Locality,7.421479662000024,134.511600068,9.595479662000024,136.685600068,5.247479662000025,132.337600068
Ryukyu Is.,Off Yaeyama (Jul 1988-Mar 1992),"1988, Vex, Wallis",6,Postal,46.18370225900003,7.382825000000025,46.20870225900003,7.407825000000026,46.15870225900003,7.357825000000025
Ryukyu Is.,Off Yaeyama (Apr 1989-May 1992),"1992, Sitten, Wallis",6,Postal,46.19553298500006,7.369162500000073,46.21953298500006,7.393162500000073,46.171532985000056,7.345162500000073
Japan,Off Okinawa,Okinawa,1,Locality,26.212281147000056,127.68094692400007,31.001281147000057,132.46994692400006,21.423281147000054,122.89194692400007
Japan,Off Yaeyama,"Yaeyama, Kamimachi, Nishio, Aichi",8,Locality,34.883484115000044,137.0393225140001,34.886484115000044,137.0423225140001,34.880484115000044,137.03632251400012
New Caledonia,to be filled,New Caledonia,1,Locality,-21.307791315999964,165.70184184200002,-18.383791315999964,168.62584184200003,-24.231791315999963,162.77784184200002
NA,Southern distributional range,Southern Power Distribution Company,7,POI,16.302250000000072,80.43595000000005,16.30725000000007,80.44095000000004,16.297250000000073,80.43095000000005
USA,"Cape Henlopen, Delaware to Cape Haterras, North Carolina (Chesapeake Bight)",North Carolina,1,Locality,35.53934433500007,-79.18541791299998,38.44134433500007,-76.28341791299998,32.637344335000066,-82.08741791299998
Portugal,Along Peniche and Matonsinhos (2003-2010),"Matosinhos, Porto",3,Locality,41.186690000000056,-8.676899999999932,41.24569000000005,-8.617899999999933,41.12769000000006,-8.735899999999932
,Bristol Bay northward to Nunivak Island,"Bristol Bay Borough, Alaska",1,Locality,58.74371949500005,-156.71311516399996,59.23571949500005,-156.22111516399997,58.25171949500005,-157.20511516399995
Alaska,Bristol Bay to Nunivak Island,"Bristol Bay Borough, Alaska",1,Locality,58.74371949500005,-156.71311516399996,59.23571949500005,-156.22111516399997,58.25171949500005,-157.20511516399995
,Eastern Bering Sea (1959-1964),"1964, Conthey, Wallis",6,Postal,46.21791973100005,7.301975000000027,46.240919731000055,7.324975000000027,46.19491973100005,7.2789750000000275
,Eastern Bering Sea (1990),1990,2,Postal,14.344590329000027,121.34423500000003,14.423590329000028,121.42323500000002,14.265590329000027,121.26523500000003
Alaska,Eastern Bering Sea (Mar-Jul 2012),2012,4,Postal,41.414645000000064,19.587844000000075,41.450645000000065,19.623844000000076,41.37864500000006,19.551844000000074
UK Engld Wal,off Brittany and southern England,"Southern, England",1,Locality,51.333330000000046,-1.4999999999999432,51.53333000000005,-1.2999999999999432,51.13333000000004,-1.6999999999999431
Namibia,southern population,"Namibia, Khomas",1,Locality,-22.571589999999958,17.09074000000004,-22.411589999999958,17.25074000000004,-22.731589999999958,16.93074000000004
Spain,Eastern Spain,Spain,1,Locality,40.227949660000036,-3.6460631049999392,49.88794966000003,6.013936895000061,30.567949660000036,-13.30606310499994
Canary Is.,"off Gran Canaria, 1999-2000",2000,3,Postal,48.38708500000007,16.192831830000046,48.45408500000007,16.259831830000046,48.32008500000007,16.125831830000045
Turkey,"Tigris River, 1990-92",1990,2,Postal,14.344590329000027,121.34423500000003,14.423590329000028,121.42323500000002,14.265590329000027,121.26523500000003
Greece,Klisova lagoon (1992-1994),"1992, Sitten, Wallis",6,Postal,46.19553298500006,7.369162500000073,46.21953298500006,7.393162500000073,46.171532985000056,7.345162500000073
Cuba,Cuban waters,"Cuban Ave, Cuba, New Mexico, 87013",9,StreetName,36.01102437091525,-106.96855330400338,36.01202437091525,-106.96755330400337,36.010024370915254,-106.96955330400338
Venezuela,"La Restinga Lagoon, Margarita Island, 1992-93","Margarita, Miranda",7,Locality,10.403770000000065,-66.79817999999995,10.413770000000065,-66.78817999999994,10.393770000000066,-66.80817999999995
Brazil,Pernambuco,Pernambuco,1,Locality,-8.322814027999925,-37.99570909899995,-4.657814027999925,-34.330709098999954,-11.987814027999924,-41.66070909899995
Brazil,Sergipe (2009),Sergipe,1,Locality,-10.583714774999976,-37.44400289699996,-9.606714774999976,-36.467002896999965,-11.560714774999976,-38.42100289699996
USA,Southern coasts,Southern Coast Taxi,7,POI,30.407290058860788,-88.80698993060766,30.412510000000058,-88.80192999999997,30.40251000000006,-88.81192999999996
Mexico,"Tamiahua Lagoon, Veracruz (21°06'-22°06' N and 97°23'-97°46' W, April 1991-Mar 1992)","Tamiahua, Veracruz de Ignacio de la Llave",1,Locality,21.279720000000054,-97.44683999999995,21.524720000000055,-97.20183999999995,21.034720000000053,-97.69183999999996
Guinea-Bissau,Rio Gande de Buba,Rio Grande de Buba,7,POI,11.533330000000035,-15.416669999999954,11.538330000000036,-15.411669999999953,11.528330000000034,-15.421669999999954
Turkey,"Eastern Black Sea, 1995",1995,1,Postal,-27.116806139999937,28.187290000000075,-26.87980613999994,28.424290000000074,-27.353806139999936,27.950290000000077
Kuwait,"Kuwait Bay, March 1998-February 1999","March, Regen, Bayern",7,Locality,48.97593000000006,13.066080000000056,48.98593000000006,13.076080000000056,48.965930000000064,13.056080000000057
Croatia,"middle eastern Adriatic, 2008-2009",2008,4,Postal,41.31207900000004,19.497110000000077,41.35207900000004,19.537110000000077,41.27207900000004,19.45711000000008
Greece,"Lake Vistonis, December 1988-November 1990","1988, Vex, Wallis",6,Postal,46.18370225900003,7.382825000000025,46.20870225900003,7.407825000000026,46.15870225900003,7.357825000000025
South Africa,Swartkops estuary,"Swartkops, Nelson Mandela Bay, Eastern Cape",7,Locality,-33.86254999999994,25.59967000000006,-33.852549999999944,25.60967000000006,-33.87254999999994,25.58967000000006
South Africa,Natal estuaries,"Natal, KwaZulu-Natal",1,Locality,-28.999999999999943,30.000000000000057,-26.895999999999944,32.104000000000056,-31.103999999999942,27.896000000000058
Sri Lanka,west coast,Sri Lanka,1,Locality,7.617678409000064,80.69863241800005,9.186678409000063,82.26763241800005,6.048678409000064,79.12963241800004
USA,"North Carolina, 1969-70","1969 US-70, Hot Springs, North Carolina, 28743",9,StreetAddress,35.89968854736833,-82.8577448090727,35.900688547368325,-82.8567448090727,35.89868854736833,-82.8587448090727
USA,Cape Hatteras to Southern New England,"England, Arkansas",7,Locality,34.54326000000003,-91.97050999999999,34.560260000000035,-91.95351,34.52626000000003,-91.98750999999999
NA,Atlantic Iberian coast,"Atlantis St, Walvis Bay Urban, Walvis Bay, Erongo",9,StreetName,-22.954905175013447,14.541331500000013,-22.953905175013446,14.542331500000012,-22.95590517501345,14.540331500000013
Japan,East China and Yellow seas (March 1991-July 1997),"East, Sichuan",7,Locality,26.582350000000076,101.71864000000005,26.592350000000078,101.72864000000006,26.572350000000075,101.70864000000005
,Atlantic Iberian coast,"E Coast Ave, Lake Worth, Florida, 33462",9,StreetName,26.571167265496438,-80.054658,26.57216726549644,-80.053658,26.570167265496437,-80.05565800000001
Greece,Mediterranean Sea,Mediterranean Sea Hotel,7,POI,35.23222000000004,23.680620000000033,35.23722000000004,23.685620000000032,35.22722000000004,23.675620000000034
NA,"British Isles (north, west and south)","L and D Ln, Leland, North Carolina, 28451",9,StreetName,34.18313400000001,-78.08039775,34.18413400000001,-78.07939775,34.18213400000001,-78.08139775000001
USA,to be filled,"Tobe, Colorado",7,Locality,37.219080000000076,-103.59328999999997,37.229080000000074,-103.58328999999996,37.20908000000008,-103.60328999999997
Japan,East China Sea,Hotel East China Sea,7,POI,24.337185641000076,124.15824618600004,24.342185641000075,124.16324618600004,24.332185641000077,124.15324618600005
USA,Mid-Atlantic-southern New England,"Southern Hills Dr, Atlantic, Iowa, 50022",9,StreetName,41.37981300000001,-95.01106275,41.38081300000001,-95.01006274999999,41.378813000000015,-95.01206275
UK No Ireld,Irish Sea,"No, Paudee, Paudee Gadhval, Uttarakhand",7,Locality,29.999780000000044,78.81121000000007,30.009780000000045,78.82121000000008,29.989780000000042,78.80121000000007
Brazil,"Northeast coast, 1997-1999","Brazil, Distrito Federal",1,Locality,-15.77828999999997,-47.929089999999974,-15.63128999999997,-47.782089999999975,-15.92528999999997,-48.07608999999997
,Northeastern Caribbean,N Eastern,7,POI,26.15450000000004,91.77999000000005,26.15950000000004,91.78499000000005,26.149500000000042,91.77499000000006
Venezuela,northeastern Venezuela,Venezuela,1,Locality,7.120733800000039,-66.16282028899997,13.410733800000038,-59.87282028899997,0.830733800000039,-72.45282028899997
,At least in lower latitudes,"Latitude Way, Fortville, Indiana, 46040",9,StreetName,39.95181683907607,-85.89977280461973,39.95281683907607,-85.89877280461972,39.950816839076076,-85.90077280461973
Philippines,"floating-cages, SEAFDEC Marine substation",Philippines,1,Locality,14.164862797000069,120.8616300000001,20.71686279700007,127.41363000000011,7.612862797000068,114.3096300000001
Mexico,Manzanillo harbor-Boca de Apiza,"Boca de Apiza, Colima",7,Locality,18.69028000000003,-103.74027999999998,18.70028000000003,-103.73027999999998,18.680280000000028,-103.75027999999999
